Date,IWM,SPY
2021-12-09,208.70640563964844,439.5851745605469
2021-12-10,208.1291046142578,443.72314453125
2021-12-13,205.0875244140625,439.79254150390625
2021-12-14,203.32177734375,436.7667541503906
2021-12-15,206.54945373535156,443.59124755859375
2021-12-16,202.37249755859375,439.679443359375
2021-12-17,204.23316955566406,434.9999694824219
2021-12-20,201.36624145507812,430.3744812011719
2021-12-21,207.1190185546875,438.0174255371094
2021-12-22,209.11257934570312,442.39703369140625
2021-12-23,210.7833709716797,445.1496276855469
2021-12-27,212.7578887939453,451.4494934082031
2021-12-28,211.45733642578125,451.08056640625
2021-12-29,211.6852264404297,451.6576232910156
2021-12-30,211.6282196044922,450.4090576171875
2021-12-31,211.17254638671875,449.27386474609375
2022-01-03,213.89706420898438,451.8751525878906
2022-01-04,213.5742645263672,451.72381591796875
2022-01-05,206.3406219482422,443.0497741699219
2022-01-06,207.51771545410156,442.6335144042969
2022-01-07,205.11602783203125,440.8836364746094
2022-01-10,204.40402221679688,440.3349609375
2022-01-11,206.5779266357422,444.3456726074219
2022-01-12,205.04006958007812,445.5469970703125
2022-01-13,203.16043090820312,439.40789794921875
2022-01-14,203.44522094726562,439.587646484375
2022-01-18,197.2937469482422,431.80267333984375
2022-01-19,194.0850830078125,427.3191223144531
2022-01-20,190.57266235351562,422.5894775390625
2022-01-21,187.0032958984375,414.2938232421875
2022-01-24,191.3131561279297,416.05316162109375
2022-01-25,188.75953674316406,410.9736022949219
2022-01-26,186.0350341796875,409.94256591796875
2022-01-27,181.81060791015625,407.9183044433594
2022-01-28,185.35153198242188,418.0491027832031
2022-01-31,191.03782653808594,425.57861328125
2022-02-01,193.05038452148438,428.4541931152344
2022-02-02,191.13275146484375,432.61627197265625
2022-02-03,187.5159149169922,422.4475402832031
2022-02-04,188.32281494140625,424.4340515136719
2022-02-07,189.2531280517578,423.0718994140625
2022-02-08,192.48077392578125,426.5529479980469
2022-02-09,196.1356201171875,432.79595947265625
2022-02-10,193.12632751464844,425.02056884765625
2022-02-11,191.17071533203125,416.6396179199219
2022-02-14,190.5062255859375,415.2774658203125
2022-02-15,195.6134796142578,421.97467041015625
2022-02-16,196.02166748046875,422.4475402832031
2022-02-17,190.9998321533203,413.4234924316406
2022-02-18,189.3575439453125,410.7465515136719
2022-02-22,186.6900177001953,406.338623046875
2022-02-23,183.19656372070312,399.1307373046875
2022-02-24,188.00006103515625,405.13720703125
2022-02-25,192.23394775390625,414.0762634277344
2022-02-28,193.0124053955078,413.0168762207031
2022-03-01,189.3765411376953,406.7264709472656
2022-03-02,193.88575744628906,414.2086181640625
2022-03-03,191.58843994140625,412.1465148925781
2022-03-04,188.58865356445312,408.7980041503906
2022-03-07,183.8990478515625,396.7469482421875
2022-03-08,184.91482543945312,393.7389221191406
2022-03-09,190.12648010253906,404.29541015625
2022-03-10,189.78475952148438,402.46978759765625
2022-03-11,186.75645446777344,397.3523254394531
2022-03-14,182.94029235839844,394.44830322265625
2022-03-15,185.85464477539062,403.12249755859375
2022-03-16,191.70233154296875,412.0613708496094
2022-03-17,194.711669921875,417.2166442871094
2022-03-18,196.7621612548828,421.786376953125
2022-03-21,195.02488708496094,421.6629943847656
2022-03-22,196.98049926757812,426.59710693359375
2022-03-23,193.56297302246094,421.10321044921875
2022-03-24,195.78872680664062,427.45098876953125
2022-03-25,196.05503845214844,429.5384826660156
2022-03-28,196.12164306640625,432.5939025878906
2022-03-29,201.37208557128906,437.9454040527344
2022-03-30,197.3296356201172,435.2411804199219
2022-03-31,195.24658203125,428.5422668457031
2022-04-01,197.4342498779297,429.7568054199219
2022-04-04,197.7576446533203,433.4383239746094
2022-04-05,193.07789611816406,427.96343994140625
2022-04-06,190.33851623535156,423.68414306640625
2022-04-07,189.7202606201172,425.81903076171875
2022-04-08,188.20787048339844,424.6804504394531
2022-04-11,186.9428253173828,417.4216613769531
2022-04-12,187.53260803222656,415.875
2022-04-13,191.09942626953125,420.63818359375
2022-04-14,189.24472045898438,415.4005432128906
2022-04-18,187.9700927734375,415.5713806152344
2022-04-19,191.7176971435547,422.2797546386719
2022-04-20,192.45013427734375,421.9665832519531
2022-04-21,188.14132690429688,415.6567077636719
2022-04-22,183.27133178710938,404.25146484375
2022-04-25,184.3842315673828,406.5951843261719
2022-04-26,178.57257080078125,394.8198547363281
2022-04-27,177.83067321777344,395.929931640625
2022-04-28,181.1502227783203,405.93096923828125
2022-04-29,175.91876220703125,390.9294738769531
2022-05-02,177.76405334472656,393.2827453613281
2022-05-03,179.28594970703125,395.0854797363281
2022-05-04,184.07032775878906,407.1169738769531
2022-05-05,176.60365295410156,392.6469421386719
2022-05-06,173.66453552246094,390.30328369140625
2022-05-09,166.3595428466797,377.8067626953125
2022-05-10,166.40708923339844,378.6797790527344
2022-05-11,162.26953125,372.6639404296875
2022-05-12,164.17184448242188,372.27496337890625
2022-05-13,169.374755859375,381.1752624511719
2022-05-16,168.56625366210938,379.6286315917969
2022-05-17,173.72158813476562,387.4377136230469
2022-05-18,167.63409423828125,371.8195495605469
2022-05-19,167.90994262695312,369.542236328125
2022-05-20,167.48191833496094,369.7035827636719
2022-05-23,169.50790405273438,376.6207275390625
2022-05-24,166.99684143066406,373.7456970214844
2022-05-25,170.0025177001953,377.0476989746094
2022-05-26,173.79771423339844,384.58160400390625
2022-05-27,178.47743225097656,394.02276611328125
2022-05-31,176.26119995117188,391.8118896484375
2022-06-01,175.26246643066406,388.64276123046875
2022-06-02,179.54275512695312,396.0438232421875
2022-06-03,177.92576599121094,389.544189453125
