,SP500,USD_EUR,USD_GBP
2010-06-17,84.48161315917969,1.2365,1.4806
2010-06-18,84.57319641113281,1.236,1.4787
2010-06-21,84.33096313476562,1.2385,1.4826
2010-06-22,82.93819427490234,1.2303,1.485
2010-06-23,82.68085479736328,1.231,1.4952
2010-06-24,81.310791015625,1.2288,1.4986
2010-06-25,81.65142822265625,1.2332,1.4985
2010-06-28,81.3940658569336,1.2316,1.5098
2010-06-29,78.8809814453125,1.2187,1.5081
2010-06-30,78.13162231445312,1.2291,1.4947
2010-07-01,77.78341674804688,1.2464,1.5126
2010-07-02,77.35953521728516,1.2577,1.5179
2010-07-05,,,
2010-07-06,77.86669158935547,1.2646,1.518
2010-07-07,80.31919860839844,1.2594,1.5179
2010-07-08,81.11396789550781,1.2683,1.5157
2010-07-09,81.71951293945312,1.2639,1.5095
2010-07-12,81.77250671386719,1.2573,1.5016
2010-07-13,83.00636291503906,1.2719,1.5175
2010-07-14,82.9987564086914,1.2755,1.5284
2010-07-15,83.0214614868164,1.2893,1.5376
2010-07-16,80.73550415039062,1.2919,1.5289
2010-07-19,81.21237182617188,1.2963,1.5222
2010-07-20,82.1131362915039,1.2905,1.5255
2010-07-21,81.04582977294922,1.2818,1.5201
2010-07-22,82.85492706298828,1.2903,1.5283
2010-07-23,83.57404327392578,1.2874,1.5425
2010-07-26,84.44453430175781,1.2983,1.549
2010-07-27,84.43695831298828,1.2983,1.5538
2010-07-28,83.89195251464844,1.2998,1.5611
2010-07-29,83.48320007324219,1.3064,1.5591
2010-07-30,83.46805572509766,1.3069,1.5714
2010-08-02,85.35287475585938,1.3174,1.5897
2010-08-03,84.94409942626953,1.3239,1.5941
2010-08-04,85.5118179321289,1.3158,1.5887
2010-08-05,85.42097473144531,1.3157,1.586
2010-08-06,85.07280731201172,1.3282,1.5979
2010-08-09,85.52690887451172,1.3241,1.5945
2010-08-10,85.06522369384766,1.3095,1.5776
2010-08-11,82.73381042480469,1.2899,1.5688
2010-08-12,82.22666931152344,1.2866,1.5573
2010-08-13,81.98443603515625,1.2767,1.558
2010-08-16,81.94662475585938,1.2838,1.5679
2010-08-17,82.95333099365234,1.289,1.5586
2010-08-18,83.104736328125,1.2872,1.5619
2010-08-19,81.65899658203125,1.2837,1.5612
2010-08-20,81.3940658569336,1.2687,1.5515
2010-08-23,81.08367919921875,1.2663,1.5532
2010-08-24,79.880126953125,1.2675,1.5471
2010-08-25,80.19049835205078,1.2652,1.546
2010-08-26,79.65309143066406,1.2717,1.5574
2010-08-27,80.88688659667969,1.2765,1.5528
2010-08-30,79.71363067626953,1.2686,1.5473
2010-08-31,79.71363067626953,1.2704,1.5358
2010-09-01,82.09797668457031,1.2813,1.5472
2010-09-02,82.86251831054688,1.2824,1.5393
2010-09-03,83.93736267089844,1.2885,1.5452
2010-09-06,,,
2010-09-07,82.99119567871094,1.2723,1.5315
2010-09-08,83.57404327392578,1.2727,1.5513
2010-09-09,83.96007537841797,1.2708,1.5448
2010-09-10,84.38396453857422,1.2731,1.5387
2010-09-13,85.32257843017578,1.289,1.5466
2010-09-14,85.26960754394531,1.3014,1.5559
2010-09-15,85.59510803222656,1.3008,1.5641
2010-09-16,85.57234954833984,1.3079,1.5612
2010-09-17,85.60431671142578,1.3046,1.5635
2010-09-20,86.91323852539062,1.3074,1.5564
2010-09-21,86.73818969726562,1.3136,1.5551
2010-09-22,86.31204223632812,1.3385,1.5649
2010-09-23,85.6119384765625,1.3344,1.5723
2010-09-24,87.37743377685547,1.3476,1.5829
2010-09-27,86.95889282226562,1.3475,1.5851
2010-09-28,87.2632827758789,1.3583,1.5808
2010-09-29,87.11109924316406,1.3638,1.5812
2010-09-30,86.85234832763672,1.3601,1.5731
2010-10-01,87.21763610839844,1.3754,1.5829
2010-10-04,86.5632095336914,1.3688,1.5849
2010-10-05,88.30583953857422,1.3834,1.5915
2010-10-06,88.29823303222656,1.3924,1.5903
2010-10-07,88.19169616699219,1.3921,1.593
2010-10-08,88.68637084960938,1.3923,1.5951
2010-10-11,88.77005767822266,,
2010-10-12,89.04402923583984,1.3846,1.5799
2010-10-13,89.73652648925781,1.3964,1.5843
2010-10-14,89.38645935058594,1.4066,1.5992
2010-10-15,89.569091796875,1.3998,1.6027
2010-10-18,90.010498046875,1.3978,1.5907
2010-10-19,88.83096313476562,1.3827,1.5739
2010-10-20,89.69847106933594,1.3949,1.5857
2010-10-21,89.8963394165039,1.3973,1.5753
2010-10-22,90.06375885009766,1.3904,1.5677
2010-10-25,90.3301010131836,1.3986,1.5748
2010-10-26,90.34535217285156,1.3873,1.5871
2010-10-27,90.08656311035156,1.3788,1.5782
2010-10-28,90.10179138183594,1.3929,1.5945
2010-10-29,90.1702880859375,1.3894,1.602
2010-11-01,90.20072174072266,1.3888,1.605
2010-11-02,90.91606140136719,1.4026,1.601
2010-11-03,91.28135681152344,1.4014,1.608
2010-11-04,93.03923797607422,1.4224,1.6282
2010-11-05,93.3892822265625,1.4033,1.6211
2010-11-08,93.2142562866211,1.3927,1.615
2010-11-09,92.54463195800781,1.3865,1.605
2010-11-10,92.91746520996094,1.3728,1.6071
2010-11-11,92.56742095947266,,
2010-11-12,91.4715805053711,1.37,1.6172
2010-11-15,91.34225463867188,1.3615,1.6064
2010-11-16,89.9191665649414,1.3517,1.5881
2010-11-17,89.9648208618164,1.3555,1.5941
2010-11-18,91.28893280029297,1.3618,1.601
2010-11-19,91.54009246826172,1.3654,1.5961
2010-11-22,91.46395111083984,1.3612,1.5932
2010-11-23,90.13983917236328,1.3388,1.5824
2010-11-24,91.4715805053711,1.335,1.5774
2010-11-25,,,
2010-11-26,90.40621185302734,1.3243,1.5616
2010-11-29,90.68019104003906,1.3092,1.5557
2010-11-30,90.1702880859375,1.3036,1.5578
2010-12-01,92.0879898071289,1.3149,1.5603
2010-12-02,93.26754760742188,1.3228,1.561
2010-12-03,93.51866149902344,1.3367,1.5723
2010-12-06,93.41973876953125,1.3275,1.568
2010-12-07,93.47299194335938,1.3323,1.5802
2010-12-08,93.81543731689453,1.3242,1.5792
2010-12-09,94.18073272705078,1.3206,1.5733
2010-12-10,94.72863006591797,1.3242,1.5809
2010-12-13,94.78954315185547,1.3389,1.5882
2010-12-14,94.87323760986328,1.3395,1.5795
2010-12-15,94.43951416015625,1.3306,1.5613
2010-12-16,94.98738861083984,1.3206,1.5612
2010-12-17,95.08914947509766,1.3155,1.548
2010-12-20,95.31864929199219,1.3124,1.5521
2010-12-21,95.92298126220703,1.3131,1.5462
2010-12-22,96.2213363647461,1.3089,1.539
2010-12-23,96.08364868164062,1.3101,1.54
2010-12-24,,,
2010-12-27,96.12190246582031,1.3146,1.5382
2010-12-28,96.25961303710938,1.3122,1.5361
2010-12-29,96.32843017578125,1.3183,1.5463
2010-12-30,96.1754379272461,1.3269,1.5392
2010-12-31,96.19840240478516,,
2011-01-03,97.19287872314453,1.3371,1.549
2011-01-04,97.13934326171875,1.3306,1.5586
2011-01-05,97.64421844482422,1.3171,1.5497
2011-01-06,97.45296478271484,1.3027,1.549
2011-01-07,97.26172637939453,1.2944,1.556
2011-01-10,97.13934326171875,1.2945,1.5583
2011-01-11,97.48355102539062,1.2978,1.5628
2011-01-12,98.36333465576172,1.3066,1.5716
2011-01-13,98.20268249511719,1.3364,1.587
2011-01-14,98.9141616821289,1.3328,1.5874
2011-01-17,,,
2011-01-18,99.08242797851562,1.3399,1.6
2011-01-19,98.11090087890625,1.3495,1.5991
2011-01-20,97.98081970214844,1.3443,1.5875
2011-01-21,98.20268249511719,1.3581,1.5997
2011-01-24,98.76114654541016,1.3653,1.5995
2011-01-25,98.814697265625,1.3644,1.5818
2011-01-26,99.1971664428711,1.3688,1.5886
2011-01-27,99.44197845458984,1.3688,1.5905
2011-01-28,97.70542907714844,1.3607,1.5838
2011-01-31,98.4398422241211,1.3715,1.6042
2011-02-01,100.0157470703125,1.3793,1.6124
2011-02-02,99.82447052001953,1.3779,1.6167
